language_id,language_name,latitude,longitude,lineage
west2902,Westlauwers-Terschelling Frisian,53.2715,5.5887885,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Frisian, Modern West Frisian"
west2903,West-Terschelling,53.4,5.316667,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Frisian, Modern West Frisian, Westlauwers-Terschelling Frisian, Terschelling Frisian"
west2904,Western Garrwa,-17.4504,137.72014,"Garrwan, Garrwa"
west2905,Western Drokpas,28.3681,90.1872,"Sino-Tibetan, Bodic, Bodish, Early Old Tibetan, Middle Old Tibetan, Late Old Tibetan, Central Tibetan, Tibetan, Tsang"
west2906,Westmünsterlandisch,51.459,7.499,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Altsächsisch, Middle-Modern Low German, Low German, West Low German, Westphalic"
west2908,Westhoek,51.0754,3.11345,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, Macro-Dutch, Middle-Modern Dutch, Modern Dutch, Southwestern Dutch, Western Flemish, Frans-Westhoek Vlaams"
west2909,Western Maritime West Flemish,51.0754,3.11345,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, Macro-Dutch, Middle-Modern Dutch, Modern Dutch, Southwestern Dutch, Western Flemish, Westvlaams"
west2910,Westermooring,54.6409,8.58489,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Frisian, Northern Frisian, Mainland Northern Frisian, Bökingharde"
west2911,Westpfälzisch,49.701,6.846,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, High German, Middle German, West Middle German, Rhenish Franconian, Palatinate, Pfaelzisch-Lothringisch"
west2912,West Thuringian,51.152,12.692,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, High German, Middle German, East Middle German, Central East Middle German, Thuringian"
west2913,Westlausitzisch,51.152,12.692,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, High German, Middle German, East Middle German, Central East Middle German, Upper Saxon, North Upper Saxon"
west2914,Westmeissnisch,51.152,12.692,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, High German, Middle German, East Middle German, Central East Middle German, Upper Saxon, North Upper Saxon, Meissnisch"
west2915,Westerzgebirgisch,51.152,12.692,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, High German, Middle German, East Middle German, Central East Middle German, Upper Saxon, South Upper Saxon"
west2916,Westlich Nordböhmisch,51.152,12.692,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, High German, Middle German, East Middle German, Central East Middle German, Upper Saxon, South Upper Saxon"
west2917,West-Limburgisch,51.015,5.87705,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, High German, Middle German, West Middle German, Middle Franconian, Ripuarian, Limburgan"
west2918,West Irish English,53.0,-1.0,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic, Later Anglic, Middle-Modern English, Macro-English, English, Irish English, Southern Irish English"
west2919,Western Pennsylvania English,53.0,-1.0,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic, Later Anglic, Middle-Modern English, Macro-English, English, North American English"
west2920,Western American English,53.0,-1.0,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic, Later Anglic, Middle-Modern English, Macro-English, English, North American English"
west2921,Western New England English,53.0,-1.0,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic, Later Anglic, Middle-Modern English, Macro-English, English, North American English, Northern North American English"
west2922,West Saxon,51.06,-1.31,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic, Old English (ca. 450-1100)"
west2923,Western Mid Scots,55.886945,-3.710133,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic, Later Anglic, Scots, Mid Scots"
west2924,Western Azerbaijani,40.97768,46.4737,"Turkic, Common Turkic, Oghuz, Nuclear Oghuz, Central Oghuz, North Azerbaijani"
west2925,Western Li'o,-8.68615,121.832,"Austronesian, Malayo-Polynesian, Bima-Lembata, Flores-Sumba-Hawu, Flores Barat, Central Flores-Paluqe, Central Flores, Eastern Central Flores, Ende-Lio, Li'o"
west2926,Western Pumi,27.8408,100.622,"Sino-Tibetan, Burmo-Qiangic, Na-Qiangic, Qiangic, Pumi, Southern Pumi"
west2927,Western Hungarian Vend,48.1968,20.3129,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Continental Indo-Aryan, Midlands Indo-Aryan, Shaurasenic, Indo-Aryan Central zone, Romani, Central Romani, South Central Romani, Vend"
west2928,Western Gadschkene,48.7,9.4,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Continental Indo-Aryan, Midlands Indo-Aryan, Shaurasenic, Indo-Aryan Central zone, Romani, Anglo-Northwestern Romani, Northwestern Romani, Sinte-Manus Romani, Gadschkene"
west2929,Western Zealand,54.8655,9.36284,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, North Germanic, South Scandinavian, Danish"
west2930,Western Funen,54.8655,9.36284,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, North Germanic, South Scandinavian, Danish"
west2931,Western Gilaki,37.1344,49.8359,"Indo-European, Classical Indo-European, Indo-Iranian, Iranian, Central Iranian PBS, Central Iranian PB, Northwestern Iranian, Caspian, Gilaki-Rudbari, Gilaki"
west2932,Western Laz,41.5004,41.9096,"Kartvelian, Georgian-Zan, Zan, Laz"
west2933,Western Kurmanji,37.0,43.0,"Indo-European, Classical Indo-European, Indo-Iranian, Iranian, Central Iranian PBS, Central Iranian PB, Northwestern Iranian, Laki-Kurdish, Kurdish, Northern Kurdish"
west2934,Western Phla-Phera,6.53378666666667,1.98934,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Gbe, Eastern Gbe"
west2935,Western Oroqen,50.6319,125.017,"Tungusic, Northeastern Tungusic, Northern Tungusic, Oroqen"
west2936,Western Yemeni Mehri,16.793,52.473,"Afro-Asiatic, Semitic, West Semitic, Modern South Arabian, Hobyot-Western MSA, Western MSA, Mehri, Yemeni Mehri"
west2937,Western Miji,27.57952,92.77,"Sino-Tibetan, Miji, Sajolang"
west2938,Western Nile Delta Arabic,31.0,31.0,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Arabian, Arabic, Egyptic Arabic, Egypto-Sudanic Arabic, Egyptian Arabic"
west2939,Western Desert Egyptian Arabic,25.4132,30.5302,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Arabian, Arabic, Egyptic Arabic, Egypto-Sudanic Arabic, Saidi Arabic"
west2940,Western North Island Maori,-38.2881,176.541,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central Pacific linkage, Tokalau Fijian, Polynesian, Nuclear Polynesian, Northern Outlier Polynesian-East Polynesian, Solomons Northern Outlier Polynesian-East Polynesian, Central Northern Outlier Polynesian-East Polynesian, East Polynesian, East Polynesian Proximal, Southern East Polynesian Proximal, Maoric, Maori"
west2941,Western Geshiza,31.1026,101.72,"Sino-Tibetan, Burmo-Qiangic, Na-Qiangic, Qiangic, Gyalrongic, West Gyalrongic, Horpa, Stau-Dgebshes, Geshiza"
west2942,Western Akwun,-3.48467,142.694,"Nuclear Torricelli, Kombio-Arapesh-Urat, Kombio-Yambes, Kombioic, Kombio, Akwun"
west2943,West Yámana,-55.2748,291.7352,Yámana
west2944,Western Mazanderani,36.241,52.3009,"Indo-European, Classical Indo-European, Indo-Iranian, Iranian, Central Iranian PBS, Central Iranian PB, Northwestern Iranian, Caspian, Mazanderani-Shahmirzadi, Mazanderani, Nuclear Mazanderani"
west2945,Central Timor,-9.04456766666667,125.311837666667,"Austronesian, Malayo-Polynesian"
west2947,Western Valley Zapotec,16.7966,263.3467,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, Core Zapotec, Narrow Core Zapotec, Central Core Zapotec"
west2948,West-Central Mephaa,17.2148,261.06925,"Otomanguean, Western Otomanguean, Subtiaba-Tlapanec, Mephaa, North-Central Mephaa"
west2949,Western Zhuoni,33.91167,103.46196,"Sino-Tibetan, Bodic, Bodish, Early Old Tibetan, Middle Old Tibetan, Late Old Tibetan, Eastern Tibetic, Choni, Zhuoni"
west2950,West Quchani,36.4438,60.0277,"Turkic, Common Turkic, Oghuz, Nuclear Oghuz, East Oghuz, Khorasan Turkic"
west2951,Western Maihiki,-2.86315,287.5074,"Tucanoan, Western Tucanoan, Napo Tucanoan, Maijiki"
west2952,Western Hindko,33.2122,72.1702,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Continental Indo-Aryan, Indo-Aryan Northwestern zone, Sindhi-Lahnda, Greater Panjabic, Hindko-Siraiki, Hindko, Southern Hindko"
west2953,Western Ahtna,61.7068,215.111,"Athabaskan-Eyak-Tlingit, Athabaskan-Eyak, Athabaskan, Southern Alaskan Athabaskan, Ahtena, Nuclear Ahtna"
west2954,Western Chipewyan,58.98,255.56,"Athabaskan-Eyak-Tlingit, Athabaskan-Eyak, Athabaskan, Northwestern Canada Athabaskan, Chipewyan"
west2955,West Rote,-10.5913670773011,123.18395711459,"Austronesian, Malayo-Polynesian, Timor-Babar, Rote-Meto"
west2956,West Santo,-15.3098730885065,166.796043710271,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, North and Central Vanuatu, Northern Vanuatu, Espiritu Santo"
west2957,Western Kpan,7.58343,10.1642,"Atlantic-Congo, Volta-Congo, Benue-Congo, Jukunoid, Central Jukunoid, Kpan-Icen, Kpan"
west2958,West Bamileke,5.63968034671632,10.1712156784558,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Southern Mbam-Nkam, Bamileke"
west2961,West Senari,9.50768,-6.15264,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Senufo, Senari"
west2962,Western Finnmarku Saami,68.725,22.1113,"Uralic, Saami, Western Saami, Central Western Saami, North Saami, Finnmárku Saami"
west2963,Western Marathi,18.55965,73.6812,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Continental Indo-Aryan, Indo-Aryan Southern zone, Marathic, Marathi-Konkani, Old-Modern Marathi, Modern Marathi"
west2965,Western Newari,27.67,85.326,"Sino-Tibetan, Himalayish, Mahakiranti, Newaric, Newar, Kathmandu Valley Newari"
west2966,West Central Bavarian,47.9232,13.246,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, High German, Upper German, Middle-Modern High German, Modern High German, Bairisch, Bavarian, Central Bavarian"
west2967,Western A80,2.59435,12.0185465,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Bantu A-B10-B20-B30, Makaa-Kako (A.80-90), Makaa-Njem (A.80)"
west2968,West-Coastal Bantu,-4.16859448317457,19.7019803381862,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu"
west2969,West Kasai-Ngounie,-2.60086527083333,13.6697880416667,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, Kwilu-Ngounie, Kasai-Ngounie, Moyen Kasai-Ngounie, Interior Kasai-Ngounie"
west2970,West-Southern Koongo,-5.57722,14.4771,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, KLC Extended, Kikongo Language Cluster, Nuclear KLC, Kikongoic, Kambakunyic Kikongo, Kilaadic Kikongo, Central-Southern Kikongo, Southeastern Kikongo, Southern Kikongo, Koongo-Kituba, South-Central Koongo, Southern Koongo"
west2971,Western Mexican Spanish,40.4414,-1.11788,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Castilic, Spanish, Latin American Spanish, Mexican Spanish"
west2973,West Gyalrongic,32.748819,101.842975666667,"Sino-Tibetan, Burmo-Qiangic, Na-Qiangic, Qiangic, Gyalrongic"
west2974,West Brabants,52.0,5.0,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, Macro-Dutch, Middle-Modern Dutch, Modern Dutch, Global Dutch, Dutch, Central Southern Dutch, Brabants"
west2975,West Siberian Plautdietsch,49.578028,250.646132,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Altsächsisch, Middle-Modern Low German, Low German, Greater East Low German, Plautdietsch, Werder"
west2976,West Mansi,61.1432,62.4023,"Uralic, Mansic, North-Central Mansi, Central Mansi"
west2977,Western Polesian,49.796,29.945,"Indo-European, Classical Indo-European, Balto-Slavic, Slavic, East Slavic, Ukrainian-Rusyn, Ukrainian, Northwest Ukrainian"
west2987,Western Serengeti,-1.916694,34.5460685,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Northeast Savanna Bantu, Great Lakes Bantu, East Nyanza, Nyanza Mara, South Mara"
west2988,West Yunling Mountain,27.80464,89.19308,"Sino-Tibetan, Bodic, Bodish, Early Old Tibetan, Middle Old Tibetan, Late Old Tibetan, Kham-Hor, Derong-nJol Tibetan"
west2989,Western Nggem,-3.62735,139.011,"Nuclear Trans New Guinea, Dani, Nggem"
west2990,Western Dani of Tiki,-3.77127,138.217,"Nuclear Trans New Guinea, Dani, Central Dani, Western Dani"
west2991,West Zyryan,64.0527,54.946,"Uralic, Permian, Komi, Komi-Zyrian"
west2992,West Coast Skouic,-2.665685,141.181,"Sko, Skou-Serra-Piore, Skouic, Eastern Skouic"
west2993,West Scandinavian Sign,,,"Sign Language, L1 Sign Language, LSFic"
west2994,West Alor-Straits-Pantar,-8.34768476706474,124.27055112108,"Timor-Alor-Pantar, Alor-Pantar, Nuclear Alor-Pantar"
west2995,West Ancient Greek,40.825,22.144,"Indo-European, Classical Indo-European, Graeco-Phrygian, Greek, North Greek, Ancient North Greek"
west2996,Western Ionic,39.8155,21.9129,"Indo-European, Classical Indo-European, Graeco-Phrygian, Greek, South Greek, Central Greek, Ionic-Attic Ancient Greek"
west2997,Western Sotho-Tswana,-24.36305,24.12848,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Southern Bantu, Nuclear Southern Bantu, Dimsuffix Southern Bantu, Sotho-Tswana (S.30)"
west2998,Western West Chadic B.2,10.6638333333333,9.62013,"Afro-Asiatic, Chadic, West Chadic, West Chadic B, West Chadic B.2, Nuclear West Chadic B.2"
west2999,Western Southern New England Algonquian,41.5301,287.22505,"Algic, Algonquian-Blackfoot, Algonquian, Eastern Algonquian, Maritimes-Southern New England Algonquian, Southern New England Algonquian"
west3001,West Galindian,52.394,14.757,"Indo-European, Classical Indo-European, Balto-Slavic, Old Prussian"
west3002,Western Northwestern Tasmanian,-40.76592,144.74362,"Western Tasmanian, Western Coastal Tasmanian, Northwestern Tasmanian"
west3003,Western Mahican,42.587,286.212,"Algic, Algonquian-Blackfoot, Algonquian, Eastern Algonquian, Delawaran, Mahican-Woronoco-Pojassick, Mahican"
west3004,Western Plateau Central Kalenjin,0.634864666666667,35.211741,"Nilotic, Southern Nilotic, Kalenjin, Central Kalenjin, Plateau Central Kalenjin"
west3005,Western Ngumpin,-19.6916,127.801933333333,"Pama-Nyungan, Desert Nyungic, Ngumpin-Yapa, Ngumpin"
west3006,Western Torres Strait Auxiliary Sign,-25.0,135.0,"Sign Language, Auxiliary Sign Systems, Australian Aborigines Sign Language"
west3007,Western Upper Sorbian,51.2403,14.4098,"Indo-European, Classical Indo-European, Balto-Slavic, Slavic, West Slavic, Sorbian, Upper Sorbian"
west3008,Western Lower Sorbian,51.6621,13.9407,"Indo-European, Classical Indo-European, Balto-Slavic, Slavic, West Slavic, Sorbian, Lower Sorbian"
west3009,West Ejnu,39.2714,76.4209,"Turkic, Common Turkic, Kipchak-Turkestan, Turkestan, Modern Turkestan, Uyghuric, Ainu (China)"
west3011,Western Hongshui He,23.825,108.5,"Tai-Kadai, Kam-Tai, Daic-Beic, Daic, Northern Daic-Sek, Northern Daic, Northern Tai, Hongshui He"
west3012,West Lower Cross,4.8585275,8.146635,"Atlantic-Congo, Volta-Congo, Benue-Congo, Delta Cross, Lower Cross, Nuclear Lower Cross"
west3013,Western Saek,17.4558,104.787,"Tai-Kadai, Kam-Tai, Daic-Beic, Daic, Northern Daic-Sek, Saek"
west3014,Western Waimaha,0.30416,289.8356,"Tucanoan, Eastern Tucanoan, Eastern Eastern Tucanoan, Eastern Eastern Tucanoan I, Bara-Tatuyo, Waimaha"
weta1243,Wetan,-8.18378,127.944,"Austronesian, Malayo-Polynesian, Timor-Babar, Southwest Maluku, Luangic-Kisaric, Luangic, Luang"
weta1245,Wetar,-7.78716375,126.26,"Austronesian, Malayo-Polynesian, Timor-Babar, Wetar-Atauro"
weta1246,Wetar-Atauro,-7.92351653399993,126.189789259,"Austronesian, Malayo-Polynesian, Timor-Babar"
wete1237,Wete,-20.8892,167.229,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Southern Melanesian, New Caledonian, Loyalty Islands, Dehu"
wetu1238,Wetu,6.03321,29.974,"Central Sudanic, Sara-Bongo-Bagirmi, Baka-Beli, Morokodo-Beli, Lori, Jur Modo"
wewe1239,Wewewa-Laboya,-9.627665,119.3465,"Austronesian, Malayo-Polynesian, Bima-Lembata, Flores-Sumba-Hawu, Sumba-Hawu, Sumba"
weye1237,Weyewa,-9.55099,119.349,"Austronesian, Malayo-Polynesian, Bima-Lembata, Flores-Sumba-Hawu, Sumba-Hawu, Sumba, Wewewa-Laboya, Wewewa"
weyo1238,Weyoko,-10.0761,151.066,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, Papuan Tip linkage, Nuclear Papuan Tip linkage, North Papuan Mainland-D'Entrecasteaux linkage, Dobu-Duau linkage, Bunama-Mwatebu, Bunama"
whit1261,White Russian Romani,57.29,29.06,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Continental Indo-Aryan, Midlands Indo-Aryan, Shaurasenic, Indo-Aryan Central zone, Romani, Baltic Romani"
whit1262,White Nogai,44.89776,43.1656,"Turkic, Common Turkic, Kipchak-Turkestan, Kipchak, Southeast Kipchak, South Kipchak, Nogai"
whit1264,White Khoany,20.7996,100.957,"Sino-Tibetan, Burmo-Qiangic, Lolo-Burmese, Loloish, Hani-Jino, Bisoid-Hanic, Bisoid, Phunoi-Coong, Phunoi"
whit1265,White Tai,22.6067266666667,103.996498889,"Tai-Kadai, Kam-Tai, Daic-Beic, Daic, Central-Southwestern Tai, Wenma-Southwestern Tai, Sapa-Southwestern Tai, Southwestern Tai, Southwestern Tai P, Chiang Saeng"
whit1268,White Bolon,11.8242,-4.75524,"Mande, Western Mande, Manding-Kpelle, Central Mande, Manding-Jogo, Manding-Vai, Manding-Mokole, Manding, East Manding, Bolon"
whit1270,Whitesands-North Tanna linkage,-19.4376,169.342,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Southern Melanesian, Southern Vanuatu, Tanna, Northern Tanna linkage"
wias1238,Wiase,7.70712,-0.43011,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Nyo, Potou-Tano, Tano, Guang, North Guang, Oti North Guang, River Oti North Guang, Nchumbulu-Dwang, Dwang"
